,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
104,Up in XX,Up in XX,GO:1901652,response to peptide,107/3317,464/28891,9.85485112041743e-13,5.91860497134329e-11,2.97609183726272e-11,Adcy6/Agtr1a/Akt1/Ano1/Anxa1/C2cd5/Cacna2d1/Cacnb1/Capn1/Capn10/Car2/Card9/Cav1/Cav2/Cd36/Cdk2/Cdk5/Chuk/Col3a1/Cry1/Cyp11a1/Cyp11b1/Dennd4c/Ednra/Eif2b5/Epha4/Fcgr2b/Fer/Gck/Ghr/Gnai2/Gnas/Gper1/Hadha/Hdac9/Igf1/Igf2/Il18/Inpp5k/Irf1/Irf5/Irs1/Jak2/Kcnq1/Khk/Lhcgr/Lrp1/Mapk14/Marcks/Mc4r/Myo5a/Nagk/Ncoa5/Ngfr/Npr2/Nucb2/Oprk1/Pak1/Pck2/Pcsk9/Pdk2/Pdk4/Pik3r1/Pik3r2/Pik3r3/Pip4k2a/Pklr/Pld1/Pld2/Pomc/Ppara/Prkaca/Prkca/Prkcd/Prkd1/Ptprj/Rab13/Rarres2/Ripk2/Rock2/Scly/Scnn1a/Serpina3g/Serpinf1/Sesn3/Shc1/Slc26a6/Smarcc1/Snx6/Sorbs1/Srd5a2/Stat1/Stat2/Stxbp4/Tbc1d4/Tcf12/Tgfbr3/Tlr4/Tlr6/Tns2/Trem2/Trpv4/Tshr/Vcam1/Vps13c/Wdtc1/Zfp36l1,107
107,Up in XX,Up in XX,GO:0007159,leukocyte cell-cell adhesion,104/3317,447/28891,1.1459154859587e-12,6.74590808042416e-11,3.39209020880445e-11,Adam8/Add2/Adk/Adora2a/Adtrp/Aif1/Akt1/Anxa1/Arg1/Bad/Bcl6/Bmp4/Capn1/Card11/Casp3/Cav1/Ccl21b/Ccr7/Cd300a/Cd44/Cd55/Cd59a/Cd83/Cd86/Cebpb/Cfh/Chst2/Chst4/Coro1a/Cx3cr1/Dlg1/Dlg5/Dock8/Dusp22/Efnb1/Efnb3/Ets1/Ext1/F11r/Fermt3/Fgl2/Flot2/Foxj1/Gata3/Gli3/Golph3/H2-DMb1/H2-DMb2/H2-Oa/H2-T22/H2-T23/Hes1/Hlx/Igf1/Igf2/Igfbp2/Il15/Il18/Il1rl2/Il23a/Il2rg/Il6st/Ildr2/Irak1/Irf1/Irgm1/Itga5/Itgb2/Jak2/Lag3/Laptm5/Lck/Lef1/Lgals1/Lgals8/Lgals9/Lilrb4a/Lrrc32/Mad1l1/Nckap1l/Nfat5/Nkap/Phf10/Pik3r6/Podxl2/Ppara/Ptprc/Pycard/Rac2/Rasgrp1/Ripk2/Runx1/Sash3/Selplg/Shb/Slc39a8/Slc4a1/Smarcc1/Smarcd2/Smarcd3/Sox4/Tnfsf9/Vcam1/Zbtb16,104
112,Up in XX,Up in XX,GO:0016042,lipid catabolic process,86/3317,345/28891,2.09474323907026e-12,1.17810604133067e-10,5.92394963003985e-11,Abcd2/Abcd4/Acaa2/Acad10/Acadl/Acadvl/Acat3/Acot2/Acox3/Acsl5/Adtrp/Aig1/Akr1c14/Akr1c18/Akt1/Apoc1/Apoe/Bdh2/Ces1g/Clstn3/Cnr1/Cpt1a/Cyp1b1/Cyp46a1/Cyp4f13/Cyp4f14/Cyp4f15/Daglb/Decr1/Decr2/Dpep1/Eci2/Ehhadh/Enpp2/Etfb/Etfdh/Faah/Fitm2/Galc/Gba2/Gdpd1/Gpcpd1/Hacl1/Hadha/Hadhb/Hexb/Hsd17b10/Hsd17b11/Hsd17b14/Hsd3b7/Idh1/Inpp5f/Irs1/Lipe/Lrp1/Mgll/Mlycd/Naga/Neu3/Pafah1b1/Pck2/Pik3cg/Pla2g12a/Pla2g15/Pla2g4a/Pla2g7/Plbd1/Plcb3/Plcd3/Plcg2/Plch1/Plcxd3/Pld1/Pld2/Plin1/Plin5/Pnlip/Prkcd/Rarres2/Sgpl1/Sirt2/Smpd5/Smpdl3b/Srd5a2/Tbl1xr1/Ugt1a7c,86
119,Up in XX,Up in XX,GO:0001558,regulation of cell growth,105/3317,459/28891,2.7105369074219e-12,1.42818283925812e-10,7.18142756716218e-11,Adam15/Adcy10/Akt1/Apoe/Arhgap32/Bbc3/Bcl2/Bcl6/Ccdc85b/Cd44/Cdk5/Cdkn1a/Cdkn1b/Cgref1/Clstn1/Clstn3/Cpne5/Crabp2/Csf2rb/Ctdp1/Cth/Cxcl16/Dbn1/Dcun1d5/Dnajb2/Dnph1/Efna5/Egfr/Ei24/Epha7/Fn1/Foxp1/Gas1/Gas2l1/Gdf9/Hpn/Hsd3b7/Hyal1/Igf1/Igfbp3/Igfbp4/Igfbp5/Inhba/Ip6k2/Kdm2b/Lgi1/Lrp1/Mapkap1/Mgll/Mmp14/Mndal/Msx1/Myo5b/Myocd/Nr3c1/Nrp1/Olfm1/Omg/Osgin2/Pafah1b1/Pak1/Plxna3/Plxna4/Ppara/Prdm11/Prdm4/Prr5/Ptch2/Ptprj/Ptprs/Rgs2/Rgs4/Rrad/Rtn4/Sema3a/Sema3c/Sema3e/Sema3f/Sema4g/Sertad3/Sesn1/Sfrp1/Sfrp2/Slc23a2/Slit2/Smad3/St7l/Stk11/Syt1/Syt3/Taf9b/Tgfb2/Tnc/Tomm70a/Trim46/Trpc5/Ttl/Twf2/Ulk2/Uri1/Vegfa/Vgll4/Wfdc1/Wnt11/Wnt5a,105
122,Up in XX,Up in XX,GO:0002262,myeloid cell homeostasis,62/3317,215/28891,3.47637182861816e-12,1.79489066790703e-10,9.0253691391821e-11,Adar/Adgrf5/Ampd3/Ankrd54/Anxa1/Arid4a/Bak1/Bcl6/Bmp4/Casp3/Cd44/Cfh/Csf1r/Dmtn/Ets1/Fcer1g/Fcgr2b/Gas2l1/Gata1/Gata3/Gfi1b/Hba-a1/Hba-a2/Hba-x/Hcls1/Heph/Hoxb6/Hscb/Ikzf1/Il18/Inhba/Isg15/Jak2/Kcnq1/Kit/Klf2/Ldb1/Lilrb4a/Lmo2/Mafb/Mapk14/Mfhas1/Nckap1l/P4htm/Pik3cd/Rhd/Sfxn1/Slc1a5/Slc25a38/Slc4a1/Slc7a11/Smap1/Sp3/Spi1/Stat1/Tal1/Tcf3/Tgfbr3/Traf3ip2/Vegfa/Ypel4/Zfp36l1,62
124,Up in XX,Up in XX,GO:0050678,regulation of epithelial cell proliferation,99/3317,426/28891,4.2761621676251e-12,2.17222141079601e-10,1.09227266234159e-10,Aggf1/Agtr1a/Akt1/Aldh1a2/Ang/Apln/Apoe/Arg1/Arx/Atoh8/Bad/Bmp4/Bmp5/Bmyc/Bnc1/C5ar1/Cav1/Cav2/Cdkn1b/Cdkn1c/Cyp7b1/Dbh/Deaf1/Dlg1/Ednra/Egfr/Emc10/Eng/Esr1/Esr2/Fgf10/Fgfr1/Fgfr2/Fgfr3/Foxp1/Gas1/Gata3/Gli2/Glul/Gpc3/Hes1/Hey1/Hlx/Hpn/Hyal1/Id1/Ift122/Ift57/Ift80/Igf1/Igf2/Il18/Itpr1/Jun/Kdf1/Kdr/Kif3a/Lims1/Mcc/Mtss1/Nfib/Ngfr/Nr2f2/Nupr1/Osr1/Pgf/Pik3cd/Plau/Pold4/Prkca/Prkd1/Ptn/Ptprk/Rtn4/Sav1/Serpinf1/Sfrp1/Sfrp2/Smad3/Smo/Snai2/Stat1/Stk11/Stxbp4/Sulf1/Sulf2/Tcf7l2/Tgfa/Tgfb2/Tgfbr3/Trim24/Twist2/Vash2/Vegfa/Vegfb/Wfdc1/Wnt5a/Zfp36l1/Zfp703,99
129,Up in XX,Up in XX,GO:0061448,connective tissue development,80/3317,316/28891,5.23943422639771e-12,2.55838730171156e-10,1.28645104750965e-10,Adamts12/Adamts7/Amer1/Anxa6/Axin2/Bbs4/Bgn/Bmp1/Bmp2/Bmp4/Bmp5/Bmpr1b/C3ar1/Cbs/Cfh/Chst11/Chsy1/Col1a1/Col3a1/Csgalnact1/Dgat2/Ext1/Fgfr1/Fgfr3/Foxd1/Gata3/Gdf6/Glg1/Gli2/Gli3/Gnas/Hand1/Hand2/Hoxb3/Hoxc4/Hoxd3/Ift80/Igf1/Il6ra/Klf7/Ltbp3/Maf/Mapk14/Mgp/Msx1/Msx2/Nfib/Npr2/Osr1/Pdgfd/Pdgfrb/Pgrmc2/Pkdcc/Prkca/Prkg2/Prrx1/Prrx2/Pth1r/Rarb/Rarg/Rorc/Runx1/Sfrp2/Sh3pxd2b/Smad3/Smad9/Snai2/Spi1/Sptlc2/Stc1/Sulf1/Sulf2/Tbl1xr1/Tgfb2/Thbs3/Trps1/Trpv4/Wnt5a/Wnt9a/Zbtb16,80
134,Up in XX,Up in XX,GO:0002274,myeloid leukocyte activation,73/3317,280/28891,9.87714430779472e-12,4.64299492498499e-10,2.33466828139468e-10,Abr/Adgrf5/Aif1/Anxa1/Anxa3/Batf3/C1qa/C5ar1/Cd300a/Cd48/Cd84/Cnr1/Cplx2/Csf1r/Cx3cr1/Dnase1l3/Dock2/Edn2/Fcer1g/Fcgr3/Fer/Fes/Flt3l/Fn1/Foxp1/Gata1/Ifngr2/Il13ra2/Il15/Il16/Il18/Il33/Irgm1/Itgb2/Jak2/Jun/Jund/Kit/Lbp/Lcp2/Lgals9/Lilrb4a/Lrfn5/Ltbr/Mfhas1/Myd88/Myo1f/Ndrg1/Pla2g4a/Plcg2/Pld2/Prkcd/Pycard/Rac2/Rasgrp1/Shpk/Slc11a1/Slc7a2/Snca/Spi1/Stard7/Stx11/Stxbp1/Syt11/Tlr2/Tlr4/Tlr6/Tnfsf9/Traf3ip2/Trem2/Trex1/Tyrobp/Wnt5a,73
135,Up in XX,Up in XX,GO:0003018,vascular process in circulatory system,67/3317,247/28891,1.0261097348219e-11,4.78775201455049e-10,2.4074574597108e-10,Abr/Acta2/Adcy6/Add3/Adm/Adora2a/Adra1d/Agtr1a/Akt1/Apln/Apoe/Arhgap42/Asic2/C2cd4b/Cacna1g/Capn1/Cav1/Cbs/Ccl4/Cd36/Ctnnbip1/Cysltr1/Dbh/Dock4/Ece1/Edn2/Edn3/Ednra/Egfr/Esr2/Ext1/Faah/Fgfbp3/Gch1/Gclm/Gper1/Il18/Itga1/Kcna5/Kdr/Klf2/Lrp1/Mgll/Nos3/Nr3c1/Ocln/Ptger3/Ptgs1/Ptp4a3/Ptprj/Ramp2/Rgs2/Rock2/Scpep1/Shc1/Slc1a5/Slc22a5/Slc5a6/Slit2/Smad6/Smtnl1/Snta1/Tbxas1/Tgfbr3/Trpv4/Vegfa/Wdr35,67
143,Up in XX,Up in XX,GO:0044782,cilium organization,96/3317,418/28891,1.82988838883814e-11,8.0167957357824e-10,4.03113917313011e-10,Ablim1/Ablim3/Ak7/Akt1/Arl13b/Arl3/Arl6/Asap1/B9d1/B9d2/Bbs4/Bbs5/Bbs7/Catip/Cc2d2a/Ccdc103/Ccdc113/Ccdc28b/Ccdc32/Ccdc39/Ccdc40/Ccdc42/Ccdc57/Ccdc65/Ccdc88a/Cep131/Cep164/Cep19/Cep78/Cfap126/Cfap70/Crocc/Csnk1d/Dnaaf3/Dnah1/Dnah7b/Dusp23/Dync2h1/Dync2li1/Dzip1/Dzip1l/E2f4/Ehd2/Ehd3/Fam149b/Fam161a/Foxj1/Fuz/Gas8/Gsn/Ift122/Ift22/Ift27/Ift57/Ift80/Ift81/Kcnf1/Kcnq1/Kctd17/Kif3a/Kifap3/Lca5l/Mns1/Neurl1a/Nme5/Nphp3/Ofd1/Onecut1/Parva/Ppp1r35/Ptpdc1/Rab17/Rfx2/Rilp/Rpgrip1l/Rsph1/Rsph4a/Rsph9/Sclt1/Spef2/Stk36/Syne1/Tekt2/Tekt3/Tmem107/Tmem216/Tpgs1/Traf3ip1/Ttc8/Ttll1/Ulk4/Wdr35/Wdr44/Wdr54/Wwtr1/Zfp423,96
145,Up in XX,Up in XX,GO:0002697,regulation of immune effector process,105/3317,473/28891,1.85043352796063e-11,8.03853847767171e-10,4.04207222187552e-10,Abr/Acp5/Anxa1/Arg1/Arrb2/Bcl6/Card9/Ccr7/Cd300a/Cd36/Cd55/Cd59a/Cd84/Cd86/Cfh/Clcf1/Clec7a/Cx3cr1/Ddx60/Dnajb9/Dnase1l3/Dusp22/Ephb2/Epx/Evpl/Exosc6/Fcer1g/Fcgr1/Fcgr2b/Fcgr3/Fer/Fes/Fgl2/Foxj1/Foxp1/Gata1/Gata3/H2-DMb1/H2-DMb2/H2-T22/H2-T23/Hlx/Igf2/Il13ra2/Il18/Il1r1/Il23a/Il27ra/Il33/Irf1/Irf5/Itgb2/Kit/Lag3/Laptm5/Lbp/Lgals9/Lilrb4a/Mavs/Mr1/Myd88/Ncf1/Nckap1l/Parp3/Pglyrp1/Pik3r6/Plcg2/Pld2/Pomc/Ptprc/Ptprj/Pycard/Rac2/Raet1d/Raet1e/Rap1a/Rapgef1/Rasgrp1/Ripk2/Ripk3/Rtn4/Sash3/Serpinb9/Serping1/Shb/Siglecg/Spi1/Spon2/Stxbp1/Susd4/Svep1/Tap1/Tgfb2/Tirap/Tlr2/Tlr4/Tlr7/Tnfsf13/Trem2/Trex1/Twist2/Tyrobp/Vav1/Was/Wnt5a,105
146,Up in XX,Up in XX,GO:0044282,small molecule catabolic process,85/3317,353/28891,1.98471225753912e-11,8.5628099385198e-10,4.30569515712704e-10,Abcd2/Abcd4/Acaa2/Acad10/Acadl/Acadsb/Acadvl/Acat3/Acot2/Acot4/Acox3/Acsl5/Actn3/Adcy10/Adtrp/Afmid/Aig1/Akr1c14/Akr1c18/Akt1/Apoe/Arg1/Bad/Bcat1/Bdh2/Cbr3/Cbs/Cnr1/Cpt1a/Csad/Cyp46a1/Cyp4f13/Cyp4f14/Cyp4f15/Dcxr/Decr1/Decr2/Dhdh/Dpep1/Eci2/Ehhadh/Eno3/Etfb/Etfdh/Faah/Fah/Galk1/Galm/Gcat/Gck/Glo1/Gnpda1/Gnpda2/Hacl1/Hadha/Hadhb/Haghl/Hexb/Hmgcll1/Hsd17b10/Hsd3b7/Idnk/Irs1/Khk/Lipe/Mccc2/Mlycd/Mthfsl/Nagk/Nos3/Nqo2/Pck2/Pdxp/Pfkm/Plin5/Qprt/Renbp/Sardh/Scly/Slc25a12/Tat/Tdh/Tha1/Thnsl2/Urah,85
160,Up in XX,Up in XX,GO:0062197,cellular response to chemical stress,78/3317,316/28891,3.66635809931208e-11,1.44339935422292e-09,7.25794179001977e-10,Aif1/Aifm2/Akt1/Anxa1/Atp13a2/Bad/Bmp4/Capn1/Capn3/Casp3/Cav1/Cd36/Chuk/Cln3/Cryge/Cyp1b1/Dapk1/Ddr2/Ednra/Egfr/Endog/Ermp1/Fas/Fer/Foxp1/Fut8/Gch1/Hdac2/Hgf/Hk3/Jun/Lcn2/Lrrc8e/Map2k4/Mapk7/Mapkap1/Mgat3/Micu1/Msra/Ngfr/Nos3/Nqo1/Pcgf2/Pdgfra/Pdgfrb/Pdk2/Pla2r1/Ppargc1b/Prdx5/Prkcd/Prkd1/Prkg2/Prr5l/Ptprk/Pycard/Pycr1/Rcsd1/Rhob/Ripk1/Ripk3/Scly/Serpinb6b/Sirt2/Slc25a24/Slc7a11/Snca/Srxn1/Stox1/Stx2/Tifab/Trex1/Trp53inp1/Trpc6/Trpv4/Txndc2/Ucp1/Zfp277/Zfp36l1,78
172,Up in XX,Up in XX,GO:0009615,response to virus,90/3317,389/28891,5.12337510418759e-11,1.87628719658591e-09,9.43466076407616e-10,Adar/Aim2/Akap1/Apobec1/Batf3/Bcl2/Bcl3/Card9/Cd86/Chuk/Ddx41/Ddx60/Eif2ak2/Ext1/Fbxl2/Fgl2/Gbp2b/Gli2/Gpatch3/Gramd4/Hcfc2/Hyal1/Ifit1/Ifit2/Ifit3/Ifit3b/Ifitm1/Ifitm2/Ifitm3/Ifnar1/Ifnar2/Ifngr2/Igtp/Ikbke/Il10rb/Il15/Il23a/Il33/Irf1/Irf5/Irf7/Irgm1/Irgm2/Isg15/Lcn2/Lgals8/Lgals9/Map3k14/Mapk14/Mavs/Myd88/Oas1a/Oas1c/Oas2/Oasl2/Oprk1/Ptprc/Ptprs/Pycard/Rab7b/Ripk3/Rnasel/Rnf26/Rtp4/Samhd1/Sertad3/Sirt2/Smad3/Spon2/Stat1/Stat2/Tgtp1/Tlr13/Tlr7/Tomm70a/Traf3ip1/Traf3ip2/Traf3ip3/Trem2/Trex1/Trim28/Trim30a/Trim7/Tspan6/Unc93b1/Uri1/Usp29/Vwce/Zcchc3/Zdhhc1,90
174,Up in XX,Up in XX,GO:0030048,actin filament-based movement,43/3317,130/28891,5.58020939040611e-11,2.01218653905847e-09,1.01180125433894e-09,Acta2/Adcy10/Akap9/Ank2/Cacna1d/Cacna1g/Cacna2d1/Cacnb2/Cav1/Dbn1/Dlg1/Dsc2/Emp2/Evl/Frmd6/Fxyd1/Gsn/Kcna5/Kcne4/Kcnh2/Kcnn2/Kcnq1/Myh10/Myh7/Myh8/Myl6b/Myo1a/Myo1b/Myo1e/Myo1f/Myo1g/Myo5a/Myo5b/Pard3/Parva/Ptger3/Rangrf/Ryr2/Scn2b/Snta1/Sri/Stc1/Was,43
181,Up in XX,Up in XX,GO:1903522,regulation of blood circulation,69/3317,268/28891,6.62109065995056e-11,2.30421271088556e-09,1.15864273310795e-09,Adcy10/Add3/Adm/Adra1d/Agtr1a/Akap9/Akt1/Ank2/Apln/Arhgap42/Asic2/Cacna1d/Cacna1g/Cacna2d1/Cacnb2/Cav1/Cysltr1/Dbh/Dlg1/Dmpk/Dock4/Dsc2/Edn2/Edn3/Ednra/Egfr/Ehd3/Faah/Fkbp1b/Fxyd1/Gch1/Hopx/Irx3/Irx5/Kcna5/Kcnd2/Kcne4/Kcnh2/Kcnh6/Kcnip2/Kcnn2/Kcnq1/Mgll/Myh7/Myl4/Nos1ap/Nos3/Pik3r1/Prkca/Ptger3/Ptgs1/Rangrf/Rgs2/Rgs4/Ryr2/S100a1/Scn2b/Sema3a/Shc1/Smad6/Smtnl1/Snta1/Sri/Stc1/Tbxas1/Tgfb2/Th/Tmem38a/Wdr35,69
183,Up in XX,Up in XX,GO:0045926,negative regulation of growth,68/3317,263/28891,7.42132266157553e-11,2.54059301332958e-09,1.2775034261259e-09,Adam15/Bbc3/Bcl2/Bcl6/Ccdc85b/Cdk5/Cdkn1a/Cdkn1b/Cga/Cgref1/Ctdp1/Cth/Dnajb2/Ei24/Epha7/Fgfr3/Foxp1/Gas1/Gas2l1/Gdf9/Gnas/Gpc3/Hdac2/Hyal1/Igfbp5/Inhba/Ip6k2/Jarid2/Mndal/Msx1/Nkd1/Nrp1/Osgin2/Pak1/Plac8/Plxna3/Ppara/Prdm11/Prdm4/Ptprj/Ptprs/Rgs2/Rgs4/Rrad/Rtn4/Sav1/Sema3a/Sema3c/Sema3e/Sema3f/Sema4g/Sertad3/Sesn1/Sfrp1/Sfrp2/Slit2/Smad3/St7l/Stk11/Tcf7l2/Tgfb2/Tomm70a/Trim46/Ulk2/Vgll4/Wnt11/Wnt5a/Wwc2,68
198,Up in XX,Up in XX,GO:0090132,epithelium migration,79/3317,330/28891,1.35607063448037e-10,4.31408531646052e-09,2.16928045675248e-09,Adam8/Adtrp/Akt1/Amotl1/Angpt2/Angpt4/Anxa1/Anxa3/Apoe/Atoh8/Bcas3/Bmp4/Ccbe1/Clec14a/Cln3/Coro1a/Coro1b/Cxcl13/Cyp1b1/Daam2/Dcn/Edn2/Efna1/Emc10/Emp2/Enpp2/Ets1/Evl/Fap/Fermt1/Fgf10/Fgfr1/Foxp1/Gata3/Glul/Hdac7/Hdac9/Hyal1/Igf1/Igf2/Irs1/Itgb2/Jun/Kdr/Kit/Lcn2/Lgals8/Map2k3/Mapre2/Mcc/Nos3/Nr2f2/Nrp1/Pik3cd/Pik3cg/Pik3r2/Pik3r3/Plcg2/Plxnd1/Prkca/Prkd1/Ptp4a3/Rab13/Rhob/Rhoj/Rock2/Rras/Rtn4/Sema3a/Serpinf1/Sh3bp1/Slit2/Snai2/Srpx2/Stc1/Tgfb2/Tgfbr3/Vegfa/Wnt5a,79
200,Up in XX,Up in XX,GO:0035265,organ growth,60/3317,222/28891,1.41615473751106e-10,4.43939128860987e-09,2.2322888992283e-09,Akt1/Anxa6/Arx/Bcl2/Bnc2/Cga/Ctdp1/Ddr2/Ehmt2/Esr1/Evc/Ext1/Fgf10/Fgfr1/Fgfr2/Foxp1/Gata6/Hdac2/Heg1/Hlx/Ift80/Igf1/Igf2/Jarid2/Kdr/Map2k4/Mapk14/Meis1/Msx2/Myh10/Myocd/Ncam1/Npr2/Nr3c1/Pak1/Pdgfra/Pdgfrb/Pim1/Ppara/Prlr/Rarb/Rarg/Rgs2/Rgs4/Rxra/Sash3/Sav1/Smo/Sorbs2/Stc1/Tbx2/Tbx20/Tcf7l2/Tgfb2/Tgfbr3/Thbs3/Tomm70a/Ube3a/Vgll4/Wwc2,60
208,Up in XX,Up in XX,GO:0050727,regulation of inflammatory response,92/3317,411/28891,2.0372683815825e-10,6.16959304595584e-09,3.10229785434298e-09,Abr/Acp5/Adam8/Adamts12/Adora2a/Aim2/Alox5ap/Anxa1/Apoe/Bcl6/C1qtnf3/C2cd4b/Ccl3/Ccr7/Cd200r1/Cd44/Cebpb/Clcf1/Cnr1/Csf1r/Ctss/Cx3cr1/Daglb/Dnase1l3/Esr1/Ets1/Fbxl2/Fcer1g/Fcgr1/Fcgr2b/Fcgr3/Fndc4/Foxp1/Gata3/Gper1/Gpsm3/H2-T22/H2-T23/Hgf/Igf1/Igtp/Il16/Il18/Il1r1/Il1rl2/Il33/Irgm1/Irgm2/Jak2/Krt1/Lbp/Letmd1/Lgals1/Lgals2/Lgals9/Lrfn5/Mfhas1/Mgll/Mvk/Myd88/Ncf1/Nupr1/Pdcd4/Pglyrp1/Pik3cg/Plcg2/Pmp22/Ppara/Prkca/Ptger3/Ptgis/Pycard/Ripk1/Shpk/Siglecg/Slc39a8/Slc7a2/Smad3/Smpdl3b/Snca/Syt11/Tlr2/Tlr4/Tlr6/Tnc/Tradd/Trem2/Trex1/Trim45/Trpv4/Wfdc1/Wnt5a,92
217,Up in XX,Up in XX,GO:0042060,wound healing,85/3317,370/28891,2.53881997799573e-10,7.3695977149286e-09,3.70570425117106e-09,Abi3bp/Adtrp/Ahnak/Anxa1/Anxa2/Anxa6/Apoe/Arfgef1/Arhgap24/Arhgef19/Bnc1/C1galt1c1/Cav1/Cd36/Cd44/Cdkn1a/Cfh/Chmp4b/Chmp7/Clec10a/Clec7a/Cnn2/Col3a1/Coro1b/Ddr2/Dmtn/Dtnbp1/Emilin2/Eng/Ephb2/Evl/Evpl/Ext1/F11r/F13a1/Fcer1g/Fermt1/Fermt3/Fgf10/Fn1/Gas6/Gata1/Gnas/Hpse/Igf1/Il6ra/Jak2/Kdr/Klkb1/Lilrb4a/Msx2/Myh10/Npr2/P2ry12/Pak1/Pard3/Pdgfra/Pear1/Pla2g4a/Plau/Plek/Ppara/Prkca/Prkcd/Procr/Pros1/Ptprj/Serping1/Slc11a1/Slc4a1/Slc7a11/Smad3/Snai2/Stxbp1/Syt11/Tfpi/Tfpi2/Thbd/Tlr4/Tsku/Vegfa/Vegfb/Wfdc1/Wnt4/Wnt5a,85
218,Up in XX,Up in XX,GO:0002833,positive regulation of response to biotic stimulus,92/3317,413/28891,2.6664598563517e-10,7.70460120878871e-09,3.8741563050518e-09,Adam8/Aim2/Arg1/Arrb2/Card9/Casp6/Cav1/Cd14/Cd300a/Cd36/Cd86/Chuk/Clec4n/Clec7a/Colec12/Ddx60/Eif2ak2/Emilin1/Emilin2/Ereg/Esr1/Fbxl2/Gbp2/Gbp2b/Gpatch3/Gramd4/H2-T22/H2-T23/Hcfc2/Ifi204/Igtp/Ikbke/Irak1/Irf1/Irf7/Irgm1/Irgm2/Lag3/Lbp/Lgals9/Lgr4/Ly86/Ly96/Mavs/Mfhas1/Mndal/Mr1/Myd88/Nagk/Nek7/Oas1a/Oas1c/Pik3r1/Plcg2/Pomc/Prkca/Prkd1/Ptprs/Pycard/Rab11fip2/Rab34/Rab7b/Rasgrp1/Rftn1/Ripk2/Rps6ka3/Rtn4/Sarm1/Sirt2/Smpdl3b/Spi1/Tifa/Tirap/Tlr13/Tlr2/Tlr4/Tlr5/Tlr6/Tlr7/Tomm70a/Trem2/Trim3/Trim30a/Trim62/Tspan6/Tyrobp/Unc93b1/Usp29/Vav1/Wdfy1/Wnt5a/Zcchc3,92
220,Up in XX,Up in XX,GO:0055074,calcium ion homeostasis,82/3317,353/28891,2.95457535619268e-10,8.45948644029895e-09,4.25374030946592e-09,Ank2/Anxa6/Apoe/Atp13a2/Atp13a3/Bak1/Bbc3/Bcl2/Calb1/Capn3/Cav1/Cav2/Ccl21b/Ccr1/Cdk5/Cib2/Cln3/Clstn1/Cnr1/Coro1a/Dmpk/Edn2/Edn3/Ednra/Fam20a/Fgfr1/Fgfr3/Fkbp1b/Fxyd1/Gper1/Grina/Herpud1/Hexb/Inpp4b/Itpr1/Itpr2/Kctd17/Kdr/Kel/Lck/Lhcgr/Mcu/Mcur1/Micu1/Micu3/Myo5a/Ncs1/Nucb2/Pacs2/Plcb3/Plcb4/Plcg2/Plch1/Prkca/Prkd1/Psen2/Pth1r/Ptprc/Pygm/Ryr2/Slc24a3/Slc35g1/Snca/Sri/Stc1/Stim2/Sv2a/Sv2b/Tcirg1/Tgfb2/Tgm2/Tmem178/Tmem203/Tmem38a/Tpcn2/Trim24/Trpc5/Trpc6/Trpc7/Trpv4/Wfs1/Wnt5a,82
222,Up in XX,Up in XX,GO:0048771,tissue remodeling,58/3317,215/28891,3.08260841718718e-10,8.74655424318111e-09,4.39808853831969e-09,Abi3bp/Abr/Acp5/Adam8/Angpt2/Bak1/Capn1/Car2/Cav1/Cbs/Cela1/Clec10a/Csf1r/Cthrc1/Ctss/Dbh/Ddr2/Ednra/Egfr/Eln/Ext1/Fgf10/Fgfr3/Gpr55/Hand2/Hnf1a/Igf1/Igfbp5/Il18/Il23a/Inpp4b/Lgr4/Lrp1/Lrrk1/Ltbp3/Mc4r/Mmp14/Nos3/Nox4/Npr2/Pdk4/Ppargc1b/Prkca/Pth1r/Ptn/Rac2/Rassf2/Rock2/Rspo3/Sema3c/Sfrp1/Tcirg1/Tgfb2/Tgfbr3/Tgm2/Tmem119/Vegfa/Ypel4,58
228,Up in XX,Up in XX,GO:0019216,regulation of lipid metabolic process,89/3317,398/28891,4.22121018077881e-10,1.16620188283885e-08,5.86409115141433e-09,Abcd2/Acadl/Acadvl/Acsl5/Adgrf5/Akr1c14/Akr1c18/Akt1/Angptl4/Anxa1/Apobec1/Apoc1/Apoe/Asxl3/Bbs4/Bmp2/Bmp5/C1qtnf2/Capn2/Cav1/Ccl21b/Ces1g/Cga/Ch25h/Cideb/Clstn3/Cmtm2a/Cnr1/Cpt1a/Cyp17a1/Daglb/Dgat2/Dgkz/Dkk3/Dnajc15/Esr1/Fgfr3/Fitm2/Fmo1/Fmo5/Golm1/Gper1/H6pd/Hsd17b13/Idh1/Igf1/Igf2/Irs1/Isx/Kit/Lactb/Lhcgr/Lpcat1/Mid1ip1/Mlycd/Nr3c1/Nucb2/Pank2/Pde8b/Pdgfra/Pdgfrb/Pdk2/Pdk4/Pik3cg/Pik3ip1/Pla2g4a/Plcg2/Plin5/Ppara/Prkag2/Prkcd/Rab38/Rarres2/Rdh1/Rdh10/Rdh9/Rorc/Sirt2/Sirt4/Snai2/Snca/Sorbs1/Tbl1xr1/Tcf7l2/Trem2/Trex1/Tspo/Wdtc1/Wnt4,89
