,Cluster,cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
67,Up in XX,Up in XX,GO:0071692,protein localization to extracellular region,75/1869,441/28891,1.32614676518806e-14,1.19927212690664e-12,6.08381548208821e-13,Abca1/Abcg1/Acvr1c/Adora2a/Agtr1a/Alox5/Ankrd1/Ano1/Anxa1/Ap1b1/Apbb1/Apoe/Arrb1/Atp13a2/Cbln1/Cd200/Cd2ap/Cdk16/Chga/Clstn3/Cnr1/Doc2b/Epha5/Exph5/Gja5/Gna11/Gnao1/Gnaz/Igf1/Irs1/Isl1/Itpr1/Kcnn4/Klf7/Krt20/Llgl2/Lrp1/Madd/Mc4r/Mcu/Myh9/Myo5a/Myom1/Nlgn2/Nrros/Osbp/P2rx7/Pim3/Plek/Ppard/Ppp3ca/Prkaca/Ptpn23/Rab11fip1/Rab11fip2/Rab11fip5/Rbp4/Rhbdf2/Rph3al/Sirt6/Slc18a2/Slc4a8/Slc8b1/Snap25/Sri/Steap3/Stx4a/Sybu/Syt7/Tcf7l2/Tgfb1/Tgfb2/Tlr4/Trem2/Zfp384,75
69,Up in XX,Up in XX,GO:0009306,protein secretion,74/1869,434/28891,1.73608288042363e-14,1.52448205398359e-12,7.73358048945384e-13,Abca1/Abcg1/Acvr1c/Adora2a/Agtr1a/Alox5/Ankrd1/Ano1/Anxa1/Ap1b1/Apbb1/Apoe/Arrb1/Atp13a2/Cbln1/Cd200/Cd2ap/Cdk16/Chga/Clstn3/Cnr1/Doc2b/Epha5/Exph5/Gja5/Gna11/Gnao1/Gnaz/Igf1/Irs1/Isl1/Itpr1/Kcnn4/Klf7/Krt20/Llgl2/Lrp1/Madd/Mc4r/Mcu/Myh9/Myo5a/Myom1/Nlgn2/Osbp/P2rx7/Pim3/Plek/Ppard/Ppp3ca/Prkaca/Ptpn23/Rab11fip1/Rab11fip2/Rab11fip5/Rbp4/Rhbdf2/Rph3al/Sirt6/Slc18a2/Slc4a8/Slc8b1/Snap25/Sri/Steap3/Stx4a/Sybu/Syt7/Tcf7l2/Tgfb1/Tgfb2/Tlr4/Trem2/Zfp384,74
77,Up in XX,Up in XX,GO:0048771,tissue remodeling,48/1869,215/28891,2.73972096219359e-14,2.1558401701209e-12,1.09364117697953e-12,Abr/Acp5/Acvrl1/Adam8/Adrb2/Bax/Car2/Clec10a/Csf1r/Csk/Cspg4/Ctss/Dbh/Efna2/Eln/Gja5/Gpr137/Gpr55/Gsk3b/Igf1/Igfbp5/Ihh/Il18/Il23a/Inpp4b/Inpp5d/Itgb3/Jag1/Lgr4/Lrp1/Lrrk1/Mc4r/Mdk/Ncdn/Nfatc3/Notch2/P2rx7/Pdk4/Ppp3ca/Rac2/Rassf2/Rock1/S1pr1/Stat5a/Syt7/Tgfb2/Tnfrsf11a/Vegfa,48
78,Up in XX,Up in XX,GO:0032535,regulation of cellular component size,71/1869,411/28891,3.01947057781505e-14,2.34550926038223e-12,1.18985885117678e-12,Abl1/Adcy10/Add2/Ap2m1/Apoe/Aqp2/Arfgef1/Arhgap4/Atp13a2/Bcl11a/Coro1a/Cyfip2/Dlg1/Dmtn/E2f4/Eln/Grb2/Gsk3b/Hcls1/Icam1/Kank3/Kank4/Kcnn4/Kdm6a/Kel/Lmod1/Lrp1/Lrrc8a/Lrrc8e/Map1b/Map3k1/Megf8/Myo5b/Nckap1l/Olfm1/P2rx7/Pecam1/Pex11a/Picalm/Plek/Plxna3/Plxna4/Prex1/Prkcd/Prkg2/Pten/Ptprs/Pycard/Rasa1/Ret/Sema3e/Sema4b/Sema4d/Sema6d/Sh3bp1/Slc12a7/Slit2/Spta1/Sptb/Ssh2/Tmod1/Tmsb15l/Trim46/Trpv2/Vasp/Vegfa/Vil1/Was/Wdtc1/Wnt7b/Xk,71
80,Up in XX,Up in XX,GO:0010563,negative regulation of phosphorus metabolic process,73/1869,430/28891,3.28149265334388e-14,2.45463752921118e-12,1.24521878463471e-12,Abl1/Actb/Adarb1/Adora2a/Apoe/Arrb1/Arrb2/Atxn1/Bax/Bmp2/Cd300a/Cdkn1a/Cdkn1b/Cdkn2d/Coro1c/Csk/Ctdspl/Dmtn/Dusp3/Entpd1/Ephb2/Gadd45g/Gnai2/Gpd1l/Gprc5a/Gsk3b/Hexim2/Hhex/Igf1/Il18/Impact/Inpp5f/Lilrb4a/Lrrk1/Lyn/Mapk8ip1/Mlxipl/Myocd/Nckap1l/Nr2f2/Pdgfb/Pecam1/Plec/Plek/Ppm1e/Ppp1r26/Ppp2r5a/Ppp4r4/Prkar1b/Prkcd/Prkch/Prkcz/Pten/Ptpn6/Ptprc/Ptpro/Pycard/Rassf2/Rock1/Samsn1/Sema4d/Sfrp5/Sh3bp5l/Sirpa/Slit2/Snca/Socs4/Spry2/Tgfb1/Tgfb2/Traf3ip1/Trib3/Wwtr1,73
81,Up in XX,Up in XX,GO:0045936,negative regulation of phosphate metabolic process,73/1869,430/28891,3.28149265334388e-14,2.45463752921118e-12,1.24521878463471e-12,Abl1/Actb/Adarb1/Adora2a/Apoe/Arrb1/Arrb2/Atxn1/Bax/Bmp2/Cd300a/Cdkn1a/Cdkn1b/Cdkn2d/Coro1c/Csk/Ctdspl/Dmtn/Dusp3/Entpd1/Ephb2/Gadd45g/Gnai2/Gpd1l/Gprc5a/Gsk3b/Hexim2/Hhex/Igf1/Il18/Impact/Inpp5f/Lilrb4a/Lrrk1/Lyn/Mapk8ip1/Mlxipl/Myocd/Nckap1l/Nr2f2/Pdgfb/Pecam1/Plec/Plek/Ppm1e/Ppp1r26/Ppp2r5a/Ppp4r4/Prkar1b/Prkcd/Prkch/Prkcz/Pten/Ptpn6/Ptprc/Ptpro/Pycard/Rassf2/Rock1/Samsn1/Sema4d/Sfrp5/Sh3bp5l/Sirpa/Slit2/Snca/Socs4/Spry2/Tgfb1/Tgfb2/Traf3ip1/Trib3/Wwtr1,73
85,Up in XX,Up in XX,GO:0051402,neuron apoptotic process,66/1869,369/28891,4.50250402172506e-14,3.20949080795672e-12,1.62815006110677e-12,Abl1/Adam8/Adarb1/Adcy10/Adora2a/Agtr1a/Agtr2/Ambra1/Apoe/Arrb1/Arrb2/Ascl1/Atn1/Bax/Bcl2l1/C5ar1/Ccl3/Cdc34/Cebpb/Coro1a/Cpeb4/Ctsb/Cx3cl1/Cx3cr1/Egln2/Epor/Esr1/Faim2/Fas/Fcgr2b/Gclm/Gpx1/Grik5/Gsk3b/Hdgf/Il18/Il6st/Isl1/Itga1/Itsn1/Kras/Lgmn/Lrp1/Mdk/Ncf2/Nfatc4/Nfix/Nupr1/Pcsk9/Plxnd1/Ppp2r2b/Ptges3/Rapsn/Rock1/Sarm1/Sema3e/Snca/Sod1/Stxbp1/Tgfb1/Tgfb2/Trem2/Ubb/Ube2m/Ube2v2/Vegfa,66
91,Up in XX,Up in XX,GO:0090132,epithelium migration,61/1869,330/28891,9.09690799551226e-14,6.0569412686603e-12,3.07263983191391e-12,Abl1/Acvrl1/Adam8/Adipor1/Anxa1/Anxa3/Apoa1/Apoe/Atp2b4/Cdh5/Coro1a/Coro1c/Edn2/Efna1/Efnb2/Emp2/Eppk1/Fermt1/Fgf18/Foxp1/Gpx1/Hdac5/Hdac9/Igf1/Igf2/Iqsec1/Irs1/Itgb2/Itgb3/Kitl/Lgals8/Lgmn/Lpxn/Mapre2/Myh9/Nr2f2/Pdgfb/Pecam1/Pik3cd/Pik3cg/Pik3r3/Plcg2/Plxnd1/Ppard/Pten/Ptp4a3/Ptpn23/Ptprr/Rgcc/Robo4/Rock1/Rras/Sh3bp1/Shh/Slit2/Stat5a/Tgfb1/Tgfb2/Vash1/Vegfa/Vil1,61
99,Up in XX,Up in XX,GO:0010959,regulation of metal ion transport,75/1869,461/28891,1.40043781169742e-13,8.57096232431783e-12,4.34798342387715e-12,Abl1/Adora2a/Adrb2/Agtr1a/Ahnak/Aqp2/Arrb2/Atp2b4/Atp2c2/Bax/Cacnb4/Ccr1/Cd84/Coro1a/Cx3cl1/Dlg1/Dmpk/Fxyd5/Gal/Gjc2/Glrx/Gnai2/Gnao1/Gpd1l/Hrc/Hsd3b6/Icam1/Igf1/Il16/Isl1/Itgb3/Itpr1/Jak3/Kcnab3/Kcnh2/Kcnip1/Kcnip2/Kcnk3/Kcnn2/Kel/Lgals3/Lyn/Mllt6/Myo5a/Nfatc3/Oprd1/Oprk1/P2rx7/P2ry12/P2ry6/Pcsk9/Pdgfb/Pik3cg/Plcg2/Ppp3ca/Pten/Ptpn6/Rgs4/Rrad/Ryr2/Scn2b/Scn3b/Sik1/Slc30a1/Slc8b1/Snca/Sri/Stom/Tgfb1/Tgfb2/Tmem38a/Tmem38b/Trem2/Trpv2/Tspan13,75
102,Up in XX,Up in XX,GO:0014706,striated muscle tissue development,57/1869,301/28891,2.05239300874325e-13,1.21916169019366e-11,6.18471371055759e-12,AW551984/Actc1/Agtr2/Alpk3/Ankrd1/Arrb2/Asb2/Bmp2/Bves/Cdon/Col11a1/Dsg2/Efnb2/Epor/Fgfr2/Foxp1/Gata6/Gja5/Gsk3b/Hand1/Hdac5/Hdac9/Hspg2/Igf1/Irx3/Isl1/Kdm6b/Lef1/Lmna/Myh11/Myh6/Myocd/Nrap/Pim1/Pitx2/Pkp2/Plec/Ppara/Ppp1r13l/Pten/Rbp4/Rgs4/Rxra/Ryr2/S1pr1/Shh/Shox2/Sik1/Sirt6/Speg/Tbx20/Tgfb1/Tgfb2/Vegfa/Wnt2/Yy1/Zfpm1,57
113,Up in XX,Up in XX,GO:0051090,regulation of DNA-binding transcription factor activity,71/1869,436/28891,5.98534747778388e-13,3.20931153698164e-11,1.62805911831662e-11,Adam8/Adcy1/Anxa3/Arrb1/Arrb2/Bmp2/Camk1d/Card9/Carf/Cd200/Cd36/Cd84/Clec7a/Cmklr1/Crebbp/Crtc2/Crtc3/Cx3cl1/Cx3cr1/E130311K13Rik/Epha5/Esr1/Fcgr2b/Hand1/Hck/Hcls1/Hdac5/Heyl/Hmga2/Icam1/Ikbkg/Il18/Itgb2/Kdm5a/Kras/Mturn/Myd88/Myocd/Nfam1/Nfix/Nkx3-1/Nupr1/Pim1/Plcg2/Ppp2r5b/Ppp3ca/Pprc1/Prkch/Prkcz/Pten/Ptgis/Pycard/Rab7b/Rgcc/Sfrp5/Shh/Sik1/Spi1/Sri/Tcf7l2/Tgfb1/Ticam2/Tlr4/Tnfrsf11a/Trim14/Trim30a/Trim58/Trim62/Trim8/Wnt2/Zbtb7a,71
119,Up in XX,Up in XX,GO:0042886,amide transport,70/1869,432/28891,1.10984183844555e-12,5.65086697406855e-11,2.86664145799292e-11,Abca1/Abcg1/Acvr1c/Adora2a/Alox5/Ano1/Anxa1/Aqp3/Aqp8/Arl6ip5/Arrb1/Car2/Cd74/Cdh17/Cdk16/Chga/Cnr1/Doc2b/Dpysl2/Epha5/Exoc3l/Gltp/Gna11/Gnao1/Gnaz/Hmga2/Irs1/Isl1/Itpr1/Itsn1/Klf7/Lrp1/Madd/Mc4r/Mcu/Myh9/Myo5a/Myo6/Nlgn2/Nucb2/Osbp/P2rx7/Pim3/Ppard/Ppp3ca/Prkaca/Rab11fip2/Rab11fip5/Rbp4/Rph3al/Sirt6/Slc16a10/Slc18a2/Slc1a4/Slc25a12/Slc38a5/Slc7a11/Slc8b1/Smpd3/Snap25/Snca/Sri/Stx4a/Stxbp1/Sybu/Syt7/Tap1/Tap2/Tcf7l2/Tfr2,70
121,Up in XX,Up in XX,GO:0090287,regulation of cellular response to growth factor stimulus,58/1869,323/28891,1.30419074707861e-12,6.53065432772672e-11,3.31295083207443e-11,Abl1/Acvrl1/Adamts3/Agtr2/Atp2b4/Bcl9l/Bmp2/Cav2/Cdh5/Chrdl2/Crb2/Crebbp/Crim1/Cyfip2/Fam20c/Fermt1/Fgf18/Fgfbp3/Fst/Fstl3/Furin/Gata6/Gpr155/Hhex/Htra3/Ldlrad4/Lemd2/Lrp1/Msx1/Myocd/Nepn/Nkx2-1/Notch2/Nrros/Onecut1/Pdgfb/Ppara/Ppp2r5b/Prdm16/Ptp4a3/Rnf111/Slit2/Snw1/Sox11/Spry2/Stk11/Tbx20/Tcf4/Tcf7l2/Tgfb1/Tgfb1i1/Tmprss6/Tob1/Vegfa/Wasf1/Wnt4/Zbtb7a/Zfp703,58
126,Up in XX,Up in XX,GO:1990778,protein localization to cell periphery,66/1869,400/28891,2.12333015779714e-12,1.02105217667404e-10,5.17971934901224e-11,Abi3/Actb/Ank1/Ap2m1/Arhgap44/Arhgef16/Arl3/Arl6ip5/Atp2b4/Atp2c2/Bbip1/Bcl2l1/Clip1/Clstn1/Csk/Csnk2a1/Dab2/Dlg1/Ehd1/Ehd2/Emp2/Ephb2/Erbb2/Fcer1g/Fcho2/Fyb/Gga1/Gga3/Gpr179/Grin2c/Gsk3b/Lama5/Lgals3/Lin7a/Lrp1/Myo5a/Myo5b/Numb/Picalm/Pip5k1a/Pkp2/Ppp2r5a/Prkcz/Prkg2/Rab11fip2/Ramp1/Rap1a/Rapsn/Rhbdf2/Rock1/Scn3b/Sirt6/Slc4a1/Snap25/Snca/Sorbs1/Stx4a/Stxbp1/Tgfb1/Tmem88/Trem2/Tspan33/Ttc7/Vamp4/Vil1/Wdr59,66
128,Up in XX,Up in XX,GO:0009914,hormone transport,67/1869,411/28891,2.55270131353976e-12,1.20834509833886e-10,6.12984197001323e-11,Abcg1/Acvr1c/Agtr1a/Agtr2/Alox5/Ano1/Anxa1/Arrb1/Btk/Cdk16/Chga/Cnr1/Cry1/Dab2/Doc2b/Edn2/Epha5/Exoc3l/Foxl2/Gal/Gna11/Gnao1/Gnaz/Hmga2/Inha/Irs1/Isl1/Itpr1/Itsn1/Klf7/Lrp1/Lyn/Madd/Mc4r/Mcu/Myh9/Myo5a/Nkx3-1/Nlgn2/Nucb2/Oprk1/Osbp/Pim3/Ppard/Ppp3ca/Prkaca/Rab11fip1/Rab11fip2/Rab11fip5/Rbp4/Rph3al/Runx1/Sirt6/Slc16a10/Slc18a2/Slc7a8/Slc8b1/Smpd3/Snap25/Sox11/Sri/Stx4a/Sybu/Syt7/Tcf7l2/Tfr2/Tmf1,67
136,Up in XX,Up in XX,GO:0051098,regulation of binding,66/1869,405/28891,3.77313586671176e-12,1.67312073922253e-10,8.48761313492722e-11,Abl1/Actb/Adam15/Add2/Adrb2/Apoe/Arrb1/Arrb2/Atp2a3/Bax/Bmp2/Cdkn1a/Cdon/Crmp1/Dab2/Dazap2/Dtx3l/Fam220a/Gata1/Gnl3l/Gsk3b/H1f0/Hand1/Hcfc2/Hdac5/Hmga2/Ifit2/Igf1/Isl1/Ldoc1/Lef1/Lrp1/Mbd2/Msx1/Myocd/Nfatc4/Parp9/Pcsk9/Pdgfb/Phlda2/Pitx2/Plaur/Plxnd1/Ppara/Ppp3ca/Ramp1/Rock1/Senp2/Shh/Smarcd3/Sox11/Spag8/Spon1/Spta1/Sri/Tcf7l2/Tgfb1/Tgfb2/Tlr4/Tmc8/Traf3ip1/Traf3ip3/Trib3/Zbtb7a/Zbtb7c/Zfpm1,66
143,Up in XX,Up in XX,GO:0006874,intracellular calcium ion homeostasis,57/1869,327/28891,7.09043158237828e-12,3.00426048654755e-10,1.52403829374638e-10,Abl1/Apoe/Atp13a2/Atp13a3/Atp2a3/Atp2b3/Atp2b4/Atp2c2/Bax/Cacnb4/Calb1/Cav2/Ccl2/Ccr1/Cdh5/Chga/Clstn1/Cnr1/Coro1a/Cx3cl1/Dmpk/Edn2/Grina/Herpud1/Hexb/Hrc/Inpp4b/Itgb3/Itpr1/Itpr2/Kel/Lyn/Mcu/Mcur1/Micu3/Myo5a/Ncs1/Nucb2/P2rx7/P2ry6/Plcg2/Ptpn6/Ptprc/Ryr2/Slc30a1/Slc35g1/Slc8b1/Snca/Sri/Synpo/Tgfb1/Tgfb2/Tmem178/Tmem38a/Tmem38b/Trpc7/Xk,57
148,Up in XX,Up in XX,GO:0050878,regulation of body fluid levels,59/1869,348/28891,9.96815141927977e-12,4.08088036820379e-10,2.07019929902539e-10,Adm/Adora2a/Adra2b/Adrb2/Ano1/Apoe/Aqp2/Aqp3/Btc/C1galt1c1/Cd36/Coro2b/Dmtn/Emilin2/Emp2/Entpd1/Ephb2/F13a1/Fcer1g/Fermt3/Gata1/Gja5/Gnai2/Hps6/Hpse/Il6ra/Itgb3/Kcnn4/Lilrb4a/Lyn/Madd/Mfsd2b/Mllt6/Oprk1/P2ry12/Pdgfb/Pdia2/Pdpn/Plau/Plaur/Plek/Ppp3ca/Prkcd/Ptpn6/Ptpro/Rab27a/Rap2b/Sh2b3/Shh/Slc4a1/Slc7a11/Stat5a/Stxbp1/Thbd/Tifab/Tlr4/Vegfa/Zbtb7b/Zfp385a,59
149,Up in XX,Up in XX,GO:1903522,regulation of blood circulation,50/1869,268/28891,1.07731352496673e-11,4.38083399179422e-10,2.22236347078971e-10,Abl1/Adcy10/Adm/Adra2b/Adrb2/Agtr1a/Agtr2/Alox5/Atp2b4/Bves/Chga/Cx3cl1/Cysltr1/Dbh/Dlg1/Dmpk/Dock4/Dsg2/Edn2/Gch1/Gja5/Gnao1/Gpd1l/Hrc/Icam1/Irx3/Irx5/Isl1/Kcnd2/Kcnh2/Kcnh6/Kcnip2/Kcnn2/Myh6/Pdgfb/Pkp2/Ptgs1/Rgs4/Ryr2/Scn2b/Scn3b/Shox2/Slc4a3/Smtnl1/Sri/Tbxas1/Tgfb2/Th/Tmem38a/Tmem38b,50
151,Up in XX,Up in XX,GO:0048660,regulation of smooth muscle cell proliferation,41/1869,193/28891,1.11510698149978e-11,4.47445907344846e-10,2.26985875634672e-10,Agtr1a/Aif1/Apoe/Bmp2/C3ar1/Cdkn1a/Cdkn1b/Cnn1/Cx3cl1/Dbh/Ereg/Ern1/Esr1/Fgfr2/Foxj2/Foxp1/Gnai2/Gsk3b/Igf1/Igfbp5/Il18/Il6ra/Irak4/Itgb3/Mef2d/Myd88/Myocd/Ndrg2/Orc1/P2ry6/Pdcd4/Pde1a/Pdgfb/Ppard/Pten/S1pr1/Smpd3/Tcf7l2/Tgfb1/Tlr4/Vegfa,41
154,Up in XX,Up in XX,GO:0150076,neuroinflammatory response,26/1869,85/28891,1.23145901705283e-11,4.84507154826175e-10,2.45786762118542e-10,Adcy1/Adora2a/Aif1/Bpgm/C1qa/C5ar1/Casp1/Cd200/Cd200r1/Csf1r/Ctsc/Cx3cl1/Cx3cr1/Ifngr1/Ifngr2/Igf1/Lrp1/Myo5a/Nupr1/Plcg2/Snca/Syt11/Tlr4/Tnfrsf1b/Trem2/Tyrobp,26
155,Up in XX,Up in XX,GO:0001503,ossification,73/1869,484/28891,1.26144457658197e-11,4.93102754161944e-10,2.50147243709293e-10,Adcy10/Adrb2/Alox5/Axin2/Bmp2/Ccr1/Cebpa/Cebpb/Chrdl2/Clec11a/Clec5a/Crim1/Csf1r/Csgalnact1/Dhrs3/Fam20c/Fgf18/Fgfr2/Fstl3/Gata1/Gdf10/Gsk3b/Hdac5/Hemgn/Hspg2/Ifi204/Ifitm5/Igf1/Igf2/Igfbp5/Ihh/Il6st/Jag1/Klf10/Lgr4/Lmna/Lrrc17/Mdk/Mef2d/Mn1/Mtss1/Nab1/Nab2/Nfix/P2rx7/Pdlim7/Ppp3ca/Prkaca/Rassf2/Runx1/Rxra/S1pr1/Sbno2/Sema4d/Sgms2/Shh/Shox2/Sik3/Smpd3/Sox11/Sp3/Tcf7l2/Tgfb1/Tmem38b/Tnfrsf11a/Tob1/Tob2/Vegfa/Wnt11/Wnt4/Wnt7b/Wwtr1/Zbtb16,73
168,Up in XX,Up in XX,GO:0002237,response to molecule of bacterial origin,66/1869,421/28891,2.19470781494545e-11,7.91531824449671e-10,4.01538021280746e-10,Abca1/Abl1/Abr/Acp5/Adm/Ankrd1/Btk/C5ar1/Card9/Casp1/Ccl2/Cd14/Cd180/Cd36/Cd68/Cd84/Cd86/Cdc73/Cebpb/Cmpk2/Cnr1/Cx3cl1/Cx3cr1/Cxcl16/Fcgr2b/Foxp1/Gata1/Gbp2/Gbp2b/Gch1/H2-M3/Hnrnpa0/Ifnar1/Irak4/Irf5/Irf8/Irgm1/Ldoc1/Lgals9/Lilrb4a/Ly86/Lyn/Mrc1/Myd88/Ncf2/Nkx2-1/P2rx7/Pdcd4/Plcg2/Ppard/Ppm1e/Pycard/Rps6ka3/Sbno2/Sirpa/Slc11a1/Snca/Spi1/Tap2/Ticam2/Tifab/Tlr4/Tnfrsf11a/Tnfrsf1b/Trem2/Trim30a,66
169,Up in XX,Up in XX,GO:0034341,response to type II interferon,35/1869,150/28891,2.21362954642487e-11,7.93632036792206e-10,4.02603442887612e-10,Actr2/Arg1/Casp1/Ccl12/Ccl2/Ccl3/Ccl4/Ccl6/Ccl7/Ccl9/Cd74/Cx3cl1/Cxcl16/Dapk1/Gbp2/Gbp2b/Gbp7/Gch1/Ifngr1/Irf8/Irgm1/Mrc1/Parp9/Rab11fip5/Rab7b/Sirpa/Slc11a1/Snca/Stx11/Stx4a/Stxbp1/Tgtp1/Tlr4/Vamp4/Was,35
174,Up in XX,Up in XX,GO:0002833,positive regulation of response to biotic stimulus,65/1869,413/28891,2.61516468707318e-11,9.10648439021633e-10,4.61964965895565e-10,Adam8/Arg1/Arrb2/Btk/Card9/Casp1/Cd14/Cd180/Cd300a/Cd36/Cd74/Cd86/Clec4n/Clec7a/Emilin2/Ereg/Esr1/Gbp2/Gbp2b/Gbp7/H2-D1/H2-K1/H2-M3/Hcfc2/Ifi204/Ifi35/Irgm1/Kat5/Lgals9/Lgr4/Ly86/Lyn/Mndal/Myd88/Nek7/Nepn/Parp9/Pik3ap1/Pja2/Plcg2/Ptprs/Pycard/Rab11fip2/Rab7b/Rbm47/Rftn1/Rps6ka3/Sarm1/Sec14l1/Smpdl3b/Spi1/Stat5a/Ticam2/Tifa/Tlr13/Tlr4/Tlr5/Tlr7/Trem2/Trim30a/Trim62/Tyrobp/Unc93b1/Usp27x/Vav1,65
181,Up in XX,Up in XX,GO:0062012,regulation of small molecule metabolic process,62/1869,389/28891,4.38854065422572e-11,1.4690700455223e-09,7.45247962218035e-10,Abcd1/Abcg1/Abcg4/Acmsd/Adcy10/Adipor1/Anxa1/Apoa1/Apoe/Aqp8/Atp2b4/Bcl2l1/Bmp2/Cbfa2t3/Cd74/Cnr1/Cry1/Dab2/Entpd1/Fmo1/Foxk1/Guca1a/Igf1/Igf2/Insig1/Irs1/Isx/Me2/Mid1ip1/Mlxipl/Myh9/Ncor2/Nucb2/Nupr1/P2rx7/P2ry6/Pdk2/Pdk4/Plek/Ppara/Ppard/Ppp1r3g/Pptc7/Prkaa2/Prkaca/Rorc/Sik1/Sirt6/Slc25a12/Slc4a1/Slc7a11/Snca/Sod1/Sorbs1/Stk11/Tcf7l2/Trem2/Trib3/Wdtc1/Wnt4/Zbtb7a/Zfp692,62
192,Up in XX,Up in XX,GO:0008360,regulation of cell shape,33/1869,142/28891,9.18275451439919e-11,2.89782862514295e-09,1.47004622708584e-09,Anxa1/Arhgef18/Brwd3/Bves/Ccl3/Ccl7/Coro1a/Csf1r/Dlg1/Dmtn/Fmnl1/Fmnl2/Hck/Hexb/Icam1/Itga7/Lst1/Myh9/Parvb/Pdpn/Plxna2/Plxna3/Plxna4/Plxnb2/Plxnd1/S100a13/Sema3e/Sema4d/Shroom3/Spta1/Taok2/Vegfa/Vil1,33
196,Up in XX,Up in XX,GO:0007596,blood coagulation,37/1869,175/28891,1.2843635690955e-10,3.97038717609674e-09,2.01414695046125e-09,Adra2b/Apoe/C1galt1c1/Cd36/Dmtn/Emilin2/Entpd1/Ephb2/F13a1/Fcer1g/Fermt3/Gata1/Hps6/Hpse/Il6ra/Itgb3/Lilrb4a/Lyn/Mfsd2b/P2ry12/Pdgfb/Pdia2/Pdpn/Plau/Plaur/Plek/Prkcd/Ptpn6/Rab27a/Rap2b/Sh2b3/Shh/Slc4a1/Slc7a11/Stxbp1/Thbd/Tlr4,37
200,Up in XX,Up in XX,GO:0003015,heart process,46/1869,252/28891,1.52527380448914e-10,4.6024456675969e-09,2.33478537354313e-09,Actc1/Adcy10/Adm/Adrb2/Agtr2/Atp2b4/Bves/Chga/Dlg1/Dmpk/Dsg2/Edn2/Gata6/Gch1/Gja5/Gnai2/Gnao1/Gpd1l/Gpx1/Hrc/Irx3/Irx5/Isl1/Kcnd2/Kcnh2/Kcnh6/Kcnip2/Kcnn2/Myh6/Myl1/Pkp2/Ppcs/Ppp1r13l/Rgs4/Ryr2/Scn2b/Scn3b/Shox2/Slc4a3/Sod1/Sri/Tgfb2/Th/Tmem38a/Tmem38b/Wwtr1,46
204,Up in XX,Up in XX,GO:0042593,glucose homeostasis,51/1869,298/28891,1.76234123433838e-10,5.23432624453738e-09,2.65533354193399e-09,Abcg1/Adipor1/Alox5/Ano1/Arrb1/Cdk16/Cebpa/Cnr1/Crtc2/Cry1/Dbh/Epha5/Ern1/Foxa3/Foxk1/Gpx1/Hk1/Hk3/Icam1/Igf1/Igfbp5/Kat5/Klf7/Lrp1/Mcu/Mlxipl/Myh9/Ncor2/Oprk1/Osbp/Pdk2/Pdk4/Pim3/Ppard/Ppp1r3g/Ppp3ca/Prkaa2/Prkaca/Rab11fip2/Rab11fip5/Rbp4/Rph3al/Sirt6/Slc12a7/Slc8b1/Sri/Stk11/Stx4a/Sybu/Tcf7l2/Trem2,51
210,Up in XX,Up in XX,GO:0050770,regulation of axonogenesis,38/1869,186/28891,2.08887568465251e-10,6.02690370157599e-09,3.05740200460418e-09,Ache/Adcy10/Apoe/Arhgap4/Bcl11a/Dab1/Efna1/Ephb2/Gsk3b/Kel/Lrp1/Lrrc4c/Map1b/Map6/Megf8/Myo5b/Picalm/Plxna2/Plxna3/Plxna4/Plxnb2/Plxnd1/Pten/Ptprs/Ret/Sema3e/Sema4b/Sema4d/Sema6d/Shox2/Slit2/Slitrk1/Snap91/Stk11/Trim46/Trpv2/Vegfa/Xk,38
212,Up in XX,Up in XX,GO:0050817,coagulation,37/1869,178/28891,2.14482280159097e-10,6.12994403530173e-09,3.10967357529574e-09,Adra2b/Apoe/C1galt1c1/Cd36/Dmtn/Emilin2/Entpd1/Ephb2/F13a1/Fcer1g/Fermt3/Gata1/Hps6/Hpse/Il6ra/Itgb3/Lilrb4a/Lyn/Mfsd2b/P2ry12/Pdgfb/Pdia2/Pdpn/Plau/Plaur/Plek/Prkcd/Ptpn6/Rab27a/Rap2b/Sh2b3/Shh/Slc4a1/Slc7a11/Stxbp1/Thbd/Tlr4,37
214,Up in XX,Up in XX,GO:0040013,negative regulation of locomotion,57/1869,358/28891,2.75315805980897e-10,7.79503957214137e-09,3.95436376519537e-09,Abr/Acvr1c/Acvrl1/Adam15/Adarb1/Adipor1/Aif1/Apoe/Arhgap4/Arhgdib/Atp2b4/Cd200/Cd200r1/Cd300a/Cd74/Clic4/Coro1c/Cx3cl1/Cx3cr1/Cygb/Dusp3/Emilin2/Eppk1/Fas/Gsk3b/Hdac5/Igfbp5/Jag1/Ldlrad4/Lrp1/Myh9/Myocd/Nkx2-1/Nr2f2/Pdgfb/Pkp2/Plxna3/Ppard/Pten/Ptpn23/Ptprr/Rap2b/Rgcc/Robo4/Rras/Sema3e/Sema4b/Sema4d/Sema6d/Shh/Slit2/Stk24/Tgfb1/Vash1/Was/Wnt11/Wnt4,57
