"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Diff.Acc."
"chr1:138299405-138300267|863",177.927439279502,1.6563910129872,0.242773315550235,6.82278861345639,8.92899979626286e-12,7.23281992738683e-10,"More in XX"
"chr1:138304573-138305317|745",16.2093213020963,-1.92810071666117,0.529031357334786,-3.64458682822653,0.000267821708185933,0.00181085435885087,"More in XY"
"chr1:138703322-138704441|1120",19.0771326384371,-1.64512993179732,0.448969176023986,-3.66423803604154,0.000248075995315094,0.00169760061566105,"More in XY"
"chr1:138837640-138838780|1141",59.5018935147583,1.20257749425641,0.255680729967641,4.7034342181697,2.55821544852002e-06,3.6071002445461e-05,"More in XX"
"chr1:138848065-138849271|1207",92.2294111655866,1.0829188788642,0.219640078001032,4.93042475999808,8.20510144715899e-07,1.36580967606552e-05,"More in XX"
"chr1:138856341-138857142|802",122.647414368686,1.236702641206,0.234441755364466,5.27509546788459,1.32686995224591e-07,2.87211773022897e-06,"More in XX"
"chr1:138919755-138920532|778",68.1756445374604,2.04686518257287,0.374126244171522,5.47105479623736,4.47364938706898e-08,1.1360789888246e-06,"More in XX"
"chr1:138935878-138936730|853",107.844408754551,1.76241674037278,0.310846795417871,5.66972787351262,1.43024506607516e-08,4.26281769648231e-07,"More in XX"
"chr1:138959799-138960329|531",73.8474910893314,1.94543121789314,0.532183956859607,3.65556156441288,0.000256619612557723,0.00174642943593287,"More in XX"
"chr1:138992434-138993013|580",23.2286086439528,-1.81420512610813,0.394942541808131,-4.59359257121887,4.35679616288143e-06,5.68406901595573e-05,"More in XY"
"chr1:139034105-139034727|623",22.7465414332731,-3.33608849199319,0.534390377177842,-6.24279297395163,4.29825651542176e-10,2.04002702464254e-08,"More in XY"
"chr1:139101037-139102179|1143",65.2693974461113,1.54753734781929,0.318717580262931,4.85551297968134,1.20075488408603e-06,1.88852786046066e-05,"More in XX"
"chr1:139202484-139203780|1297",225.781397390352,1.74850111126806,0.239402849343854,7.30359357067087,2.8018186685867e-13,3.5173907556673e-11,"More in XX"
"chr1:139287380-139288272|893",47.125208860367,1.56649358451245,0.315005271974292,4.97291227760877,6.5954510477648e-07,1.13375700025966e-05,"More in XX"
"chr1:139289483-139289862|380",33.0597951256118,1.34213392644669,0.397853724023659,3.37343562571976,0.000742364027103017,0.00420100965389146,"More in XX"
"chr1:139291738-139292709|972",77.5076456097461,1.69925637656402,0.313587398751583,5.41876485894808,6.0012184504575e-08,1.46160464702334e-06,"More in XX"
"chr1:139302042-139302833|792",15.275415250856,-1.36081197199163,0.433232865402379,-3.1410635726533,0.00168335488222686,0.00821823992764243,"More in XY"
"chr1:139379015-139379886|872",33.3930076925629,1.02389402099425,0.331573301320457,3.08798693054206,0.00201517333221702,0.00951819931040807,"More in XX"
"chr1:139454032-139455560|1529",319.909849911488,0.956939352282246,0.185065250933735,5.17082135870494,2.33067293201064e-07,4.64752373272421e-06,"More in XX"
"chr1:139473752-139474555|804",10.6116928400287,-2.4193498690187,0.770665021708528,-3.13930151345796,0.00169351098713313,0.00825601579018536,"More in XY"
"chr1:139495865-139497027|1163",53.0746814800225,1.27457759693585,0.279485985725849,4.56043473387643,5.10478269776763e-06,6.48843657740146e-05,"More in XX"
"chr1:140188134-140188964|831",30.4654239648155,-1.09164993859051,0.343227689907369,-3.18054157834738,0.00147000042838896,0.00735664971452655,"More in XY"
"chr1:140201345-140201835|491",16.8182346071592,1.71638400420711,0.441476779225289,3.88782396940343,0.000101146936342705,0.000805090910821523,"More in XX"
"chr1:140245320-140246253|934",152.274167329559,1.1554875918836,0.188119955238154,6.14229144601268,8.13394369076776e-10,3.54680412299021e-08,"More in XX"
"chr1:142108722-142109672|951",133.041225865522,1.18248602397493,0.269489209438382,4.3878789300664,1.14461458392236e-05,0.000128528642580875,"More in XX"
"chr1:142166940-142168253|1314",20.6960719294511,2.00983797304365,0.398956427044456,5.03773805057586,4.71065514150599e-07,8.51044552423596e-06,"More in XX"
"chr1:143122844-143123590|747",23.525165434362,-2.44493331840118,0.590404873286724,-4.14111303788955,3.45624569354616e-05,0.00032631178821172,"More in XY"
"chr1:143308899-143310050|1152",77.9413131910182,-1.30662291671295,0.261920280313036,-4.98862827709001,6.08095272697982e-07,1.05832244382223e-05,"More in XY"
"chr1:143724289-143725177|889",101.514275521945,1.4313572205602,0.252841502217508,5.66108494059204,1.5041894530577e-08,4.44691439631307e-07,"More in XX"
"chr1:143776582-143778094|1513",575.164454165953,1.10238539809729,0.187038135417151,5.89390712027061,3.77169223883076e-09,1.33835521443142e-07,"More in XX"
"chr1:143840680-143841525|846",42.8463008779204,-1.99039086314554,0.394398542702298,-5.04664862478443,4.49627153709477e-07,8.18159616208044e-06,"More in XY"
"chr1:143853445-143854322|878",60.8489907610463,1.11421388187768,0.286671086171719,3.88673268991718,0.000101602531384094,0.000808179041537721,"More in XX"
"chr1:144003521-144005031|1511",546.786301079239,0.93227308437505,0.168646450899035,5.52797333952307,3.23951264869508e-08,8.59353285737074e-07,"More in XX"
"chr1:144100171-144101693|1523",104.379360737684,2.25090518239259,0.272565821015882,8.25820777529342,1.47875981338867e-16,4.90937055319178e-14,"More in XX"
"chr1:144167696-144168471|776",35.4802739288286,-1.10064541513097,0.352473018000585,-3.1226373620722,0.00179238443782937,0.00865380057499043,"More in XY"
"chr1:144243339-144243922|584",39.9273836539221,1.65376222109019,0.287694240189679,5.74833274381808,9.01277395299372e-09,2.85174579741548e-07,"More in XX"
"chr1:144267554-144268076|523",13.0330955299406,1.58667192203595,0.437168671815135,3.62942732252074,0.000284050688467951,0.00190151535018041,"More in XX"
"chr1:144406578-144407273|696",37.1034669852489,1.00062852040072,0.320944907513643,3.11775789855207,0.00182232431408195,0.00876545424778565,"More in XX"
"chr1:144481676-144482741|1066",36.3684594917069,1.24064875741165,0.381412717327717,3.2527723933905,0.00114284999405704,0.00598388410007109,"More in XX"
"chr1:144699576-144700337|762",100.517555733499,1.11941718897601,0.219959028257912,5.08920773946795,3.59562548790384e-07,6.75587067552703e-06,"More in XX"
"chr1:146485273-146485840|568",10.7715421561056,-2.32195960908016,0.581104430220826,-3.99576993105661,6.44843354199188e-05,0.000552292579369466,"More in XY"
"chr1:146843985-146844727|743",30.3572931105028,-3.99217405681211,0.554228294866906,-7.20312205960327,5.88492468394984e-13,6.67545438545472e-11,"More in XY"
"chr1:146939584-146940242|659",18.425873555128,1.53698197244674,0.362956051697258,4.23462280146449,2.28935653827238e-05,0.00023134466927758,"More in XX"
"chr1:148705140-148705756|617",14.3469268605732,-2.52833372201171,0.68199471578541,-3.70726292079843,0.000209511398033696,0.00147642870862414,"More in XY"
"chr1:148743882-148744664|783",43.4953361983403,2.40365435204903,0.394020204272849,6.1003327392434,1.05847891130886e-09,4.4314001820658e-08,"More in XX"
"chr1:148797181-148797726|546",12.8646870959404,1.57218456396544,0.488509480430887,3.21832968846112,0.00128939518262891,0.00660544345029964,"More in XX"
"chr1:149860931-149861452|522",20.4498280393091,1.20694905920094,0.346389702747256,3.48436760570102,0.000493301447784156,0.00300040934715407,"More in XX"
"chr1:149943457-149944529|1073",56.8768246527199,1.18350490501097,0.25892744492193,4.57079745010349,4.85871732733003e-06,6.22947833339919e-05,"More in XX"
"chr1:150099431-150100357|927",99.4519238920157,1.31427999055789,0.209113310811236,6.28501354341943,3.27825111511696e-10,1.61600448388943e-08,"More in XX"
"chr1:150392462-150393850|1389",1097.95151654145,1.0973499487946,0.180859022018964,6.06743272491839,1.29971031241388e-09,5.29670226480908e-08,"More in XX"
"chr1:150428198-150428644|447",8.71858211056956,-2.39004646285048,0.642487463772487,-3.71998925678156,0.000199231252426126,0.00141758583780973,"More in XY"
"chr1:150540348-150540726|379",39.6659864888811,0.992691179516698,0.318561694434567,3.11616618337833,0.00183218988316037,0.00880491909745988,"More in XX"
"chr1:150770911-150771529|619",11.5866586867962,-2.05512769513537,0.611345764359554,-3.36164543037004,0.000774795440298884,0.0043538032886243,"More in XY"
"chr1:150943747-150944597|851",16.9927026387025,-2.63282092635869,0.547923632217379,-4.80508737267635,1.54683939805615e-06,2.345034926465e-05,"More in XY"
"chr1:150950038-150950707|670",16.3683502802781,-1.54120839377535,0.447097909420774,-3.44713844842625,0.000566558164879824,0.00336365766702427,"More in XY"
"chr1:151010848-151011504|657",48.0054699920338,-1.30981214931504,0.322935364294377,-4.05595761299485,4.99293142492811e-05,0.000445148312426335,"More in XY"
"chr1:151066209-151066677|469",17.1675451340727,-2.13495319166665,0.492156347941019,-4.33795723777296,1.43813126230429e-05,0.00015577958220638,"More in XY"
"chr1:151096149-151096659|511",35.5577326704894,2.62793878010745,0.439466890957622,5.97983337124903,2.23365987729605e-09,8.48462888219437e-08,"More in XX"
"chr1:151103030-151103811|782",39.2500870436147,1.08985337850742,0.281233143836001,3.87526649114646,0.000106508073044993,0.000839778543670487,"More in XX"
"chr1:151177186-151178311|1126",114.29012139436,1.11932633449503,0.25519803619731,4.38610873020044,1.15396453883049e-05,0.000129379638372425,"More in XX"
"chr1:151320140-151320730|591",11.4935903749544,-1.81473418217163,0.512571655745243,-3.5404497338682,0.00039944571754685,0.00252111037158746,"More in XY"
"chr1:151343686-151345723|2038",566.118742665293,0.827481162637291,0.209760598671643,3.94488368109886,7.98387241799709e-05,0.000660315462285905,"More in XX"
"chr1:151350172-151350913|742",74.8879005558205,-1.02793562484223,0.294396765996235,-3.49166751667161,0.000480015357854103,0.00293262414990107,"More in XY"
"chr1:151427932-151429342|1411",801.032454740028,1.22061196561219,0.176514846954077,6.91506684380917,4.6764281539842e-12,4.09324456042709e-10,"More in XX"
"chr1:151435045-151436069|1025",51.2560850103352,-1.11677045890302,0.317447780769463,-3.51796587204381,0.000434868285811678,0.00270456022836348,"More in XY"
"chr1:151495765-151496434|670",62.7491337052816,1.60780204896401,0.303940143920564,5.28986407726454,1.22407292250841e-07,2.68302172472922e-06,"More in XX"
"chr1:151548933-151550035|1103",26.9593959429101,-1.66515195525775,0.425284078697013,-3.91538747549509,9.02591336229464e-05,0.000732531516653814,"More in XY"
"chr1:151570780-151572101|1322",119.755684971272,0.830840233810978,0.175972510681089,4.72142058208564,2.34203078749626e-06,3.33699409993873e-05,"More in XX"
"chr1:151607681-151608264|584",20.6571036782126,1.1790536398123,0.382538246500441,3.08218498568075,0.00205487095757094,0.00967142197117725,"More in XX"
"chr1:151626318-151627495|1178",68.862882021405,1.19565828859088,0.309716073920613,3.86049801502183,0.000113156160071563,0.00088377159201855,"More in XX"
"chr1:151659412-151660684|1273",81.1473234139015,0.984350419167692,0.248007989968034,3.96902704342133,7.21666921984796e-05,0.00060763948101972,"More in XX"
"chr1:151705673-151706543|871",63.1450268415949,0.965070199648902,0.250909138463145,3.84629354498643,0.000119918084546025,0.000927765000716843,"More in XX"
"chr1:151754531-151756049|1519",915.61376260834,1.20958209205235,0.166058888367605,7.28405509601327,3.23932618638856e-13,3.97638631557719e-11,"More in XX"
"chr1:151764984-151765839|856",11.7466332280127,-2.11260396818963,0.602355519455724,-3.50723766937263,0.000452784546834304,0.00279470101350982,"More in XY"
"chr1:151829627-151830343|717",17.6833535276304,-1.29494859440583,0.398274323143858,-3.2513986444918,0.00114838713334364,0.00600689536220082,"More in XY"
"chr1:151878240-151879077|838",26.1070136334055,-2.06405660086981,0.502808352016825,-4.10505631537469,4.04216396894149e-05,0.000372350935280808,"More in XY"
"chr1:151883849-151885212|1364",31.3363745950927,-2.76053621802836,0.426357248023406,-6.47470221469487,9.49991078104851e-11,5.56570307697712e-09,"More in XY"
"chr1:151968008-151968479|472",11.4200317263833,-2.68348397566702,0.621143388167602,-4.32023269793372,1.55864753879486e-05,0.000166881532109961,"More in XY"
"chr1:152068436-152068714|279",6.04265802239659,-3.84277263373414,1.14809137485226,-3.34709650983019,0.000816627743270835,0.00454554522969107,"More in XY"
"chr1:152202995-152203846|852",41.1022448445898,-1.41329389862772,0.313341822899634,-4.51039023628968,6.47084771335753e-06,7.92321764019187e-05,"More in XY"
"chr1:152255480-152255796|317",6.62248720919864,-3.05281018525903,0.952202847912449,-3.20605025699284,0.00134570483028948,0.00684007223403548,"More in XY"
"chr1:152407211-152408212|1002",22.5396478253265,-2.12967742360981,0.428965326688801,-4.96468430222289,6.88129123727683e-07,1.17444693972939e-05,"More in XY"
"chr1:152454508-152454982|475",22.9787070746261,1.4185477251319,0.383958470947857,3.69453425947344,0.000220290192161325,0.00153902281184277,"More in XX"
"chr1:152594425-152595180|756",48.9956290712267,-1.71966744576276,0.343413197763703,-5.00757529693439,5.5119991236737e-07,9.74001361277229e-06,"More in XY"
"chr1:152603573-152604537|965",39.951006236762,-1.55617243428115,0.360780088058203,-4.31335454973916,1.6079594045203e-05,0.000171296341425232,"More in XY"
"chr1:152648530-152649507|978",27.5235894210946,-1.20848536314445,0.374636434057452,-3.22575503417033,0.00125640842379912,0.00646568125683823,"More in XY"
"chr1:152687229-152688425|1197",64.4468794578807,0.817936572906292,0.238112109901286,3.43509019026955,0.000592356648494729,0.00348940479527527,"More in XX"
"chr1:152750555-152751185|631",10.3462671869568,-1.77606911299208,0.558148494270699,-3.18207274806461,0.0014622508445142,0.00732311721863283,"More in XY"
"chr1:152792820-152793650|831",35.3832585085647,-1.93194697337399,0.353162501804421,-5.47041932114269,4.48972053348594e-08,1.13949627184723e-06,"More in XY"
"chr1:152815241-152815708|468",93.3911038958803,1.46513091273149,0.245820335873107,5.96016968054178,2.51976154250592e-09,9.40041232212572e-08,"More in XX"
"chr1:152901844-152904978|3135",737.029172135854,0.770714658475072,0.181115346253104,4.25538020062651,2.08694083024631e-05,0.000213615714739686,"More in XX"
"chr1:153039934-153040667|734",111.226550445031,-1.2868115887283,0.276605740084172,-4.65215070495903,3.28490859386183e-06,4.46693884905276e-05,"More in XY"
"chr1:153048013-153048697|685",50.7056161825322,1.07962487566792,0.246848108063195,4.37364047121451,1.22191556646109e-05,0.000135782281808024,"More in XX"
"chr1:153057198-153057515|318",9.06046370491642,1.6984104629161,0.500980475176315,3.39017296496109,0.000698485384420787,0.00399709127728808,"More in XX"
"chr1:153106222-153106855|634",26.048374212109,-1.82580508286545,0.436816938872601,-4.17979460132144,2.9177251093718e-05,0.000283238870563391,"More in XY"
"chr1:153264993-153265817|825",65.5479362680434,-2.43979407720498,0.35798200308103,-6.81540987034683,9.39953889674731e-12,7.5766277082555e-10,"More in XY"
"chr1:153274252-153275297|1046",46.4380205241261,-1.31890352189509,0.293844573066956,-4.48843927294365,7.17468696868238e-06,8.66638111986129e-05,"More in XY"
"chr1:153278054-153278536|483",50.276034874876,-1.71018544766949,0.367681163398189,-4.65127294491668,3.29892356876284e-06,4.48228795640432e-05,"More in XY"
"chr1:153310873-153311736|864",47.6547701891951,-1.96087880422307,0.442889749442375,-4.42746486386722,9.53470979547448e-06,0.000110492698409689,"More in XY"
"chr1:153354475-153355043|569",18.3479886732567,-3.20390275098938,0.601980997313702,-5.32226559523735,1.02482795828631e-07,2.30470589887005e-06,"More in XY"
"chr1:153430082-153430539|458",12.7015974648615,-2.58713066449636,0.67516539421778,-3.83184725795034,0.000127184695702831,0.000975033224057113,"More in XY"
"chr1:153440174-153440798|625",11.0214485234971,-2.35153751189957,0.741002691813639,-3.1734534002084,0.00150637081120101,0.00750127132221451,"More in XY"
"chr1:153468632-153470779|2148",39.1376731794433,-1.14834975218453,0.35298696711992,-3.25323555584533,0.00114098870522078,0.00597675687651093,"More in XY"
"chr1:153491637-153492243|607",109.507171855771,-1.51542287492613,0.378006422717641,-4.0089871067035,6.0979745517517e-05,0.000526640858905137,"More in XY"
"chr1:153585169-153586395|1227",76.3222508555561,-1.30975760492828,0.317154080087457,-4.12972018069925,3.63205018298246e-05,0.000340101143523163,"More in XY"
"chr1:153598853-153599671|819",85.7223440108468,1.14502966083578,0.315067702388031,3.63423369693916,0.00027880806374099,0.0018722350256392,"More in XX"
"chr1:153703001-153704581|1581",53.3498642625623,-0.972349414797628,0.295425288172598,-3.29135471378316,0.000997061041476174,0.00535752720242903,"More in XY"
"chr1:153774274-153775824|1551",47.8906781943078,-1.27221297058081,0.370137406235097,-3.43713699061463,0.000587898180196754,0.00346718041684403,"More in XY"
"chr1:153813967-153814937|971",49.2484759084252,1.92079394591909,0.330875250370763,5.80519075925666,6.42927633329188e-09,2.12860961609547e-07,"More in XX"
"chr1:153885654-153885922|269",5.1827890853475,-4.70892239737184,1.26300165369554,-3.72835806160154,0.000192731410609254,0.00137737583286519,"More in XY"
"chr1:153895058-153895347|290",40.134217926009,1.36796871508373,0.308639992583047,4.43224710976378,9.3256050692387e-06,0.000108498050694491,"More in XX"
"chr1:153899455-153900937|1483",497.04199806189,0.803229456901481,0.187597712082784,4.28165913104008,1.85504993772658e-05,0.000193495366758946,"More in XX"
"chr1:153918737-153919338|602",22.0876285677947,-2.47274281815496,0.577940189838956,-4.27854449583096,1.88119387668207e-05,0.000195709961045751,"More in XY"
"chr1:153961834-153962879|1046",65.0895634276071,-3.65323869644662,0.44526632062308,-8.20461491750486,2.31331153082357e-16,7.15597067401984e-14,"More in XY"
"chr1:153978131-153978771|641",37.4043347389983,-2.85102971723433,0.46777740577469,-6.09484272228308,1.09545099742683e-09,4.5654530906543e-08,"More in XY"
"chr1:153980634-153981531|898",59.3528229884609,-1.27086865830344,0.345998996529955,-3.67304145690901,0.000239680580142411,0.00165057151822915,"More in XY"
"chr1:154033991-154034550|560",14.3073114931711,1.60875552005322,0.492808009467752,3.26446707266533,0.00109670209522315,0.00578673654506711,"More in XX"
"chr1:154090998-154091514|517",13.1332058048814,-2.76451635400766,0.740030962253499,-3.73567660681293,0.000187211135747943,0.00134428209108342,"More in XY"
"chr1:154156154-154157006|853",33.9259168401546,-1.38087676566309,0.35674497626873,-3.87076723576032,0.000108493348824334,0.000852876828305814,"More in XY"
"chr1:154202626-154203096|471",42.3827200301596,-1.46653927542754,0.368539905050833,-3.97932287746496,6.91118274736976e-05,0.000585516688168492,"More in XY"
"chr1:154446109-154446892|784",51.0838040006117,-1.49196062773659,0.358428816511709,-4.16250189439736,3.1477952954021e-05,0.000302115272077105,"More in XY"
"chr1:154502793-154503410|618",18.9083761665363,-1.73385375000928,0.511981782636695,-3.38655360173162,0.000707764487433894,0.00403806316011138,"More in XY"
"chr1:154592447-154593354|908",43.0306208852577,1.22573726648129,0.351382572108687,3.48832686585878,0.000486053489111891,0.00296482931193111,"More in XX"
"chr1:154632692-154633217|526",19.1317908783678,1.48231677465564,0.415634093358359,3.566398421935,0.000361921001722002,0.00232342361323258,"More in XX"
"chr1:154767094-154767939|846",73.0719415566171,2.37026489996953,0.302914545244309,7.82486327309852,5.0820894806132e-15,1.10986249489491e-12,"More in XX"
"chr1:154868266-154868921|656",14.5396181821655,-3.66363042745003,0.785941738277251,-4.66145294113091,3.13984865963994e-06,4.30351087817143e-05,"More in XY"
"chr1:155052264-155053425|1162",40.2912977533685,-1.36792248349484,0.323174159547846,-4.23277184478086,2.30828643761932e-05,0.000232935300635074,"More in XY"
"chr1:155114059-155114351|293",28.9415497591919,-1.99715251123077,0.445298997688242,-4.48496969811056,7.2924297340677e-06,8.78791261778659e-05,"More in XY"
"chr1:155193819-155194576|758",27.5965471850984,-2.2302924006282,0.426745696066324,-5.22627977548852,1.72954595897388e-07,3.60226540433926e-06,"More in XY"
"chr1:155220439-155221218|780",50.0353457077044,-3.33762631066503,0.501572639886342,-6.65432291406755,2.84607195967171e-11,1.97035405195408e-09,"More in XY"
"chr1:155346649-155347310|662",53.6092717941117,-1.82372948489754,0.395376774430485,-4.6126368639749,3.97592575447873e-06,5.26236769370346e-05,"More in XY"
"chr1:155416374-155417840|1467",399.501716382779,0.767701744098374,0.202287587922536,3.79510058912937,0.000147583608414277,0.00110254968829507,"More in XX"
"chr1:155434373-155434894|522",9.47686029250603,-2.5740896293209,0.764765348385067,-3.36585546763662,0.000763066791055971,0.00429947404762943,"More in XY"
"chr1:155447305-155447719|415",19.3066473584717,1.39411032269693,0.413174429063378,3.37414473073086,0.000740454257880862,0.00419164574704353,"More in XX"
"chr1:155504295-155505599|1305",202.483877192926,-0.918926205870922,0.205594573312513,-4.46960340959055,7.83647648927857e-06,9.34809661164109e-05,"More in XY"
"chr1:155522947-155523719|773",60.5331809657706,2.1435487100067,0.285719879469869,7.50227360442642,6.27202823535428e-14,9.59926984952028e-12,"More in XX"
"chr1:155527167-155528535|1369",172.482685460417,1.16038237098933,0.300977508891857,3.85537901241074,0.000115550467259819,0.00089931946366216,"More in XX"
"chr1:155659710-155660759|1050",68.5468332451291,0.86893495085798,0.239970712605716,3.62100416931164,0.000293461784926423,0.00195041339681977,"More in XX"
"chr1:155777152-155778130|979",41.361854595084,0.96100320204173,0.264027172850156,3.63978900984988,0.000272861529265887,0.00183906656367564,"More in XX"
"chr1:155795564-155797001|1438",156.479253785945,1.98263806502901,0.304179478258313,6.51798759200095,7.12568850164552e-11,4.35521683692624e-09,"More in XX"
"chr1:156035486-156036866|1381",941.419662850795,0.832155115204079,0.186760552625284,4.4557327738996,8.36071232447593e-06,9.89266932397197e-05,"More in XX"
"chr1:156040480-156041146|667",210.075888338073,0.770879500752969,0.206176917965872,3.73892241846669,0.000184810745713851,0.00133038843170642,"More in XX"
"chr1:156184119-156184626|508",32.885605628795,1.22553140070072,0.358808150115324,3.41556177112148,0.000636505910957634,0.00370416518116458,"More in XX"
"chr1:156257920-156258554|635",50.7091007769526,-2.54310909366348,0.658325807294827,-3.86299468361046,0.000112005446340776,0.000876312379577471,"More in XY"
"chr1:156473884-156474905|1022",245.25512135799,0.921975036035269,0.212328633976799,4.34220773132281,1.41058065281686e-05,0.000153427341644063,"More in XX"
"chr1:156476009-156476463|455",162.100094972972,0.835317962031949,0.254974400813971,3.27608559669249,0.00105256654766543,0.00559857067827917,"More in XX"
"chr1:156490923-156491796|874",63.8606392673738,1.73968293877186,0.297910081828198,5.83962425204233,5.2318684924352e-09,1.78009451043469e-07,"More in XX"
"chr1:156503343-156503839|497",19.8477328447333,1.32377041761794,0.382811770695002,3.45801910744439,0.000544162789171171,0.00325435735475343,"More in XX"
"chr1:156602486-156603009|524",95.3687833995697,-0.822397661639341,0.2670296828568,-3.07979866822659,0.00207140567051858,0.00973286748025044,"More in XY"
"chr1:156677111-156677651|541",46.2435426551854,-1.70490434608527,0.3929047998941,-4.33923013041529,1.42982732547282e-05,0.000155071744474993,"More in XY"
"chr1:156710117-156711287|1171",44.0113157691374,-1.25111607354394,0.323594736658032,-3.86630538699427,0.000110496561272913,0.000866655077794329,"More in XY"
"chr1:156732424-156734249|1826",96.8928638099643,-1.09293609332916,0.291259993900434,-3.7524415169176,0.000175120693295855,0.00127163448919706,"More in XY"
"chr1:156807534-156808937|1404",17.6580000593206,-2.8496643985325,0.547422907477539,-5.20559947274298,1.93371327580598e-07,3.96789996342963e-06,"More in XY"
"chr1:157011855-157012538|684",24.1427071832248,-1.71892004217673,0.483988074164674,-3.55157520181351,0.000382932546695317,0.00243512426146303,"More in XY"
"chr1:157023836-157024757|922",15.7540852657317,-1.67393024534624,0.462771199157333,-3.61718760457506,0.000297821446718603,0.0019736018840994,"More in XY"
"chr1:157090852-157091638|787",143.416105269398,-3.76717773410204,0.395218761789776,-9.53187980510366,1.54460557180543e-21,1.81310490999722e-18,"More in XY"
"chr1:157138629-157139040|412",19.5459934468678,-2.4705745665792,0.596650393232531,-4.14074069941382,3.46186127188857e-05,0.000326748107943082,"More in XY"
"chr1:157179126-157180068|943",29.2766131223818,-1.19267709830775,0.369391354410875,-3.22876289351681,0.00124326927921384,0.00641161765460965,"More in XY"
"chr1:157226091-157226796|706",14.1997226792843,-3.37106387864094,0.638730146168538,-5.27775915832762,1.30773183174097e-07,2.83821215501971e-06,"More in XY"
"chr1:157243757-157244705|949",21.9032359133513,-1.49943875211517,0.454063591761614,-3.30226598062587,0.000959070791014147,0.00518731549857403,"More in XY"
"chr1:157256089-157257511|1423",32.3410112680589,-1.5074449985561,0.404567483950062,-3.7260656339405,0.000194491780655046,0.0013881263350363,"More in XY"
"chr1:157275469-157276475|1007",53.0307518403066,1.06306054002864,0.311784324752222,3.4096022655195,0.000650576815940356,0.0037701967475475,"More in XX"
"chr1:157310637-157311566|930",59.5173114054929,1.15145654231176,0.307214777883094,3.74805063169824,0.000178214284022124,0.00129098596905493,"More in XX"
"chr1:157509862-157510747|886",56.4066452045454,1.14591416815721,0.280750575932954,4.08160932297023,4.47249313866838e-05,0.000405038369117306,"More in XX"
"chr1:157517951-157518743|793",99.7941172546319,-1.85847523251411,0.357093273095083,-5.20445321303841,1.94568635013293e-07,3.98997720738771e-06,"More in XY"
"chr1:157525838-157527112|1275",37.4716159243919,-2.04955076405014,0.380110628190685,-5.39198489083544,6.96836284834888e-08,1.65877936419115e-06,"More in XY"
"chr1:158403378-158404008|631",13.4942465911905,1.18088031012521,0.376028945240694,3.1403973685306,0.00168718812445925,0.00823175742353346,"More in XX"
"chr1:158489349-158490237|889",71.5388101277176,-1.5818402066777,0.32187571226409,-4.91444413606406,8.90347072225101e-07,1.46334590871811e-05,"More in XY"
"chr1:158500852-158501537|686",32.4883055470154,1.4269565912568,0.315399004232233,4.52429009638251,6.05985597594601e-06,7.49607833366246e-05,"More in XX"
"chr1:158509576-158509862|287",16.4950110669237,1.37274748876949,0.42070668032486,3.26295624236223,0.00110256542299708,0.00581306425239924,"More in XX"
"chr1:158676876-158677397|522",14.284058449668,-2.16625225359046,0.57109371136397,-3.7931642574328,0.000148739695269131,0.00111011405037396,"More in XY"
"chr1:158992686-158993317|632",38.5073173573871,1.45853851104142,0.368045670244197,3.9629280520368,7.40360990911354e-05,0.000620843378820091,"More in XX"
"chr1:159082045-159082625|581",21.0027112012186,-2.07946539863719,0.473607945947266,-4.39068942240409,1.12991833903641e-05,0.000127215238601334,"More in XY"
"chr1:159306840-159307846|1007",17.0433024357378,-2.19061435928114,0.484873089466535,-4.51791284538247,6.24521785540075e-06,7.68703816338996e-05,"More in XY"
"chr1:159330637-159331776|1140",22.9928852389103,-1.3635441243312,0.433212431401505,-3.14751845859994,0.00164662709133221,0.00807182400397724,"More in XY"
"chr1:159535479-159536079|601",36.4797170594295,-1.26148410481771,0.389526919101226,-3.23850302240572,0.00120158747835436,0.006234322751165,"More in XY"
"chr1:159649978-159651023|1046",44.9184241917855,-1.51566205912228,0.358662017951532,-4.22587835695247,2.38010545574141e-05,0.0002390451368685,"More in XY"
"chr1:159686249-159687151|903",62.1872039658106,1.03555675828501,0.327619912226581,3.16084804262087,0.00157310542713577,0.00777381586979825,"More in XX"
"chr1:159699232-159699478|247",3.31998323026123,-4.11527683981096,1.30481329954624,-3.15392005985998,0.00161093206359334,0.00792855748235073,"More in XY"
"chr1:159786539-159787135|597",15.9227131277061,-2.07992340401232,0.518066277818577,-4.01478245750767,5.950064919418e-05,0.000515757292075536,"More in XY"
"chr1:160060085-160060968|884",110.515107115774,2.23364304684977,0.350520927927734,6.37235288647381,1.86149952077178e-10,9.95146796935275e-09,"More in XX"
"chr1:160141989-160142556|568",12.4306501269353,-2.25686550521048,0.580236255696142,-3.88956305824563,0.000100424872409682,0.00080039546812704,"More in XY"
"chr1:160194700-160195818|1119",652.830856364395,1.19394270056472,0.179642173529336,6.6462272032672,3.0070097547168e-11,2.06545749970148e-09,"More in XX"
"chr1:160212155-160213681|1527",802.141137404073,0.949380895811551,0.179320837313252,5.29431442567435,1.19463732771436e-07,2.63034290466052e-06,"More in XX"
"chr1:160308633-160310418|1786",42.9426037636356,-1.02756768138053,0.32233834301811,-3.18785432647956,0.00143332726905142,0.0072063215700379,"More in XY"
"chr1:160380573-160381123|551",43.5313946250552,1.7348402453294,0.311237940307898,5.57399989092968,2.48955889270917e-08,6.87604659801644e-07,"More in XX"
